session,bar_ix,headline,company,granular_sector,sector,sentiment,sentiment_score,confidence
743,79,Relvon Fuels announces breakthrough in digital payments,Relvon,Fuels,Energy,buy,0.6736,0.6841
743,80,Ilval Financial publishes annual sustainability report,Ilval,Financial,Finance,buy,0.0297,0.9289
743,86,Ilval Financial files routine patent applications in precision manufacturing,Ilval,Financial,Finance,sell,-0.4708,0.4908
743,86,Ilval Financial loses key contract in North America to competitor,Ilval,Financial,Finance,sell,-0.9312,0.9531
744,51,Zelvix Therapeutics secures $250M contract with a global retailer,Zelvix,Therapeutics,Healthcare,buy,0.9358,0.949
744,54,Yorvov Pharmaceuticals warns of supply chain disruptions affecting Southeast Asia operations,Yorvov,Pharmaceuticals,Healthcare,sell,-0.9461,0.9618
744,57,Yorvov Pharmaceuticals secures $50M contract with a global retailer,Yorvov,Pharmaceuticals,Healthcare,buy,0.9378,0.9506
744,58,Zelvix Therapeutics enters joint venture with a leading cloud platform,Zelvix,Therapeutics,Healthcare,buy,0.8703,0.8777
744,61,Yorvov Pharmaceuticals reports 10% decline in operating income,Yorvov,Pharmaceuticals,Healthcare,sell,-0.9652,0.9746
744,84,Ulvyn Microchips names new head of process automation division,Ulvyn,Microchips,Technology,sell,-0.0091,0.8947
744,86,Yorvov Pharmaceuticals beats analyst expectations with strong earnings growth,Yorvov,Pharmaceuticals,Healthcare,buy,0.9382,0.9545
744,88,Zelvon Biosciences announces $2.5B share buyback program,Zelvon,Biosciences,Healthcare,buy,0.062,0.8802
744,88,Zelvix Therapeutics to present at Emerging Markets Forum,Zelvix,Therapeutics,Healthcare,buy,0.0606,0.9161
744,90,"Yorvov Pharmaceuticals reports record quarterly revenue, up 12% year-over-year",Yorvov,Pharmaceuticals,Healthcare,buy,0.9376,0.9578
745,59,Calvis Sciences announces $2.5B share buyback program,Calvis,Sciences,Healthcare,buy,0.1413,0.8255
745,59,Holtum Asset Group secures $500M contract with a major logistics provider,Holtum,Asset Group,Finance,buy,0.9352,0.9501
745,60,Halven Investments secures $500M contract with a multinational manufacturer,Halven,Investments,Finance,buy,0.9194,0.9302
745,74,Wrelal Financial sees 8% margin improvement in latest quarter,Wrelal,Financial,Finance,buy,0.935,0.9556
745,78,Calvis Sciences secures $180M contract with a top-tier research institute,Calvis,Sciences,Healthcare,buy,0.9292,0.9399
745,81,Wrelal Financial expands operations into Europe markets,Wrelal,Financial,Finance,buy,0.8494,0.8582
745,86,Calvis Sciences secures $75M contract with a global retailer,Calvis,Sciences,Healthcare,buy,0.9346,0.9461
745,88,Holtum Asset Group files for regulatory approval of new automated logistics offering,Holtum,Asset Group,Finance,buy,0.2832,0.6845
745,90,Halven Investments delays product launch in data analytics segment,Halven,Investments,Finance,sell,-0.7839,0.8052
746,52,Arnos Marketplace announces breakthrough in precision manufacturing,Arnos,Marketplace,Consumer Goods,buy,0.6666,0.681
746,52,Orevar Marketplace completes planned facility upgrade in Middle East,Orevar,Marketplace,Consumer Goods,buy,0.8557,0.8659
746,55,Pleven Trading Co sees 20% drop in new customer orders this quarter,Pleven,Trading Co,Finance,sell,-0.9668,0.9755
746,65,Pleven Trading Co explores strategic alternatives for renewable storage unit,Pleven,Trading Co,Finance,buy,0.1937,0.7883
746,66,Orevar Marketplace opens new office in Middle East,Orevar,Marketplace,Consumer Goods,buy,0.1866,0.792
746,69,"Orevar Marketplace reports strong demand in North America, raises outlook",Orevar,Marketplace,Consumer Goods,buy,0.9367,0.9514
746,72,Pleven Trading Co to host investor day focused on enterprise software strategy,Pleven,Trading Co,Finance,buy,0.0688,0.9038
746,75,Xovep Stores faces class action over wireless connectivity service disruption,Xovep,Stores,Consumer Goods,sell,-0.9402,0.9509
746,75,Xovep Stores beats analyst expectations with strong earnings growth,Xovep,Stores,Consumer Goods,buy,0.9383,0.954
746,92,Pleven Trading Co secures $250M contract with a global retailer,Pleven,Trading Co,Finance,buy,0.9326,0.9482
746,95,"Orevar Marketplace reports strong demand in Southeast Asia, raises outlook",Orevar,Marketplace,Consumer Goods,buy,0.9375,0.9529
746,98,Xovep Stores sees mixed results in process automation pilot program,Xovep,Stores,Consumer Goods,sell,-0.8492,0.9122
746,99,Arnos Marketplace secures $75M contract with a multinational manufacturer,Arnos,Marketplace,Consumer Goods,buy,0.9314,0.9416
747,52,Crevex Labs achieves key regulatory milestone ahead of schedule,Crevex,Labs,Healthcare,buy,0.8434,0.8526
747,54,Brevon Microchips reports rising costs pressuring margins in wireless connectivity,Brevon,Microchips,Technology,sell,-0.6103,0.7948
747,56,Frelol Software files for regulatory approval of new enterprise software offering,Frelol,Software,Technology,buy,0.3296,0.63
747,58,Crevex Labs completes strategic acquisition to strengthen automated logistics,Crevex,Labs,Healthcare,buy,0.9142,0.9248
747,65,Brevon Microchips delays product launch in wireless connectivity segment,Brevon,Microchips,Technology,sell,-0.8993,0.9133
747,67,Brevon Microchips reports 25% decline in operating income,Brevon,Microchips,Technology,sell,-0.9654,0.9746
747,74,Ulvyn Microchips loses key contract in Europe to competitor,Ulvyn,Microchips,Technology,sell,-0.9284,0.9524
747,76,Frelol Software secures $120M contract with a national infrastructure agency,Frelol,Software,Technology,buy,0.9327,0.9454
747,79,Crevex Labs explores strategic alternatives for digital payments unit,Crevex,Labs,Healthcare,buy,0.1938,0.79
748,51,Ulvon Renewables expands operations into Latin America markets,Ulvon,Renewables,Energy,buy,0.8472,0.8551
748,56,Ulvon Renewables sees 20% margin improvement in latest quarter,Ulvon,Renewables,Energy,buy,0.9399,0.9581
748,58,Orevar Marketplace CFO addresses investor concerns in open letter,Orevar,Marketplace,Consumer Goods,sell,-0.0539,0.8624
748,58,Orevar Marketplace completes planned facility upgrade in North America,Orevar,Marketplace,Consumer Goods,buy,0.8839,0.8956
748,61,Orevar Marketplace secures $800M contract with a major logistics provider,Orevar,Marketplace,Consumer Goods,buy,0.9382,0.9509
748,67,Orevar Marketplace sees 20% drop in new customer orders this quarter,Orevar,Marketplace,Consumer Goods,sell,-0.9673,0.9755
748,80,Orevex Renewables warns of supply chain disruptions affecting Southeast Asia operations,Orevex,Renewables,Energy,sell,-0.9436,0.9569
748,90,Ulvon Renewables announces significant capital expenditure plan for North America,Ulvon,Renewables,Energy,buy,0.8758,0.8911
748,96,"Orevex Renewables reports record quarterly revenue, up 18% year-over-year",Orevex,Renewables,Energy,buy,0.9362,0.9569
748,97,Nolvol Resources to host investor day focused on digital payments strategy,Nolvol,Resources,Energy,buy,0.0839,0.8936
748,99,Orevex Renewables faces regulatory review of digital payments practices,Orevex,Renewables,Energy,sell,-0.3737,0.5784
749,54,Orevar Marketplace secures $180M contract with a major logistics provider,Orevar,Marketplace,Consumer Goods,buy,0.9381,0.9526
749,58,Orevar Marketplace sees 8% drop in new customer orders this quarter,Orevar,Marketplace,Consumer Goods,sell,-0.9671,0.9755
749,71,Orevar Marketplace secures $50M contract with a multinational manufacturer,Orevar,Marketplace,Consumer Goods,buy,0.9302,0.9405
749,74,Orevar Marketplace Chief Strategy Officer addresses investor concerns in open letter,Orevar,Marketplace,Consumer Goods,sell,-0.0451,0.8604
749,79,Orevar Marketplace begins scheduled maintenance of renewable storage systems,Orevar,Marketplace,Consumer Goods,buy,0.2319,0.745
749,85,Orevar Marketplace files routine patent applications in supply chain optimization,Orevar,Marketplace,Consumer Goods,sell,-0.3037,0.6637
749,93,Halvix Holdings begins scheduled maintenance of renewable storage systems,Halvix,Holdings,Finance,buy,0.18,0.7937
750,50,Krevum Pharmaceuticals faces class action over cloud infrastructure service disruption,Krevum,Pharmaceuticals,Healthcare,sell,-0.9394,0.9502
750,56,Relvan Software recalls products in digital payments line due to quality concerns,Relvan,Software,Technology,sell,-0.9627,0.9697
750,56,Krevum Pharmaceuticals secures $120M contract with a national infrastructure agency,Krevum,Pharmaceuticals,Healthcare,buy,0.9342,0.9463
750,65,Ulvyn Microchips wins industry award for excellence in enterprise software,Ulvyn,Microchips,Technology,buy,0.9015,0.914
750,70,Ulvyn Microchips to present at Annual Industry Forum,Ulvyn,Microchips,Technology,buy,0.0246,0.9424
751,58,Zelval Energy launches next-generation precision manufacturing platform,Zelval,Energy,Energy,buy,0.3272,0.6532
751,68,Wyrnor Solutions to host investor day focused on enterprise software strategy,Wyrnor,Solutions,Industrials,buy,0.0738,0.9012
751,71,Wyrnor Solutions secures $650M contract with a multinational manufacturer,Wyrnor,Solutions,Industrials,buy,0.932,0.9418
751,71,Orevex Renewables secures $650M contract with a top-tier research institute,Orevex,Renewables,Energy,buy,0.9347,0.9464
751,74,Zelval Energy names new head of precision manufacturing division,Zelval,Energy,Energy,buy,0.0267,0.9125
751,79,Wyrnor Solutions enters joint venture with a top-tier research institute,Wyrnor,Solutions,Industrials,buy,0.7657,0.7729
751,80,Crevex Labs sees mixed results in wireless connectivity pilot program,Crevex,Labs,Healthcare,sell,-0.9233,0.9489
751,85,Crevex Labs launches next-generation renewable storage platform,Crevex,Labs,Healthcare,buy,0.1952,0.787
752,50,Ervan Capital secures $120M contract with an international consortium,Ervan,Capital,Finance,buy,0.922,0.9327
752,58,Zelvel Capital misses quarterly revenue estimates by 5%,Zelvel,Capital,Finance,sell,-0.8582,0.9034
752,58,Wrelal Financial secures $800M contract with a national infrastructure agency,Wrelal,Financial,Finance,buy,0.9319,0.9438
752,75,Halvax Networks recalls products in supply chain optimization line due to quality concerns,Halvax,Networks,Technology,sell,-0.9614,0.9687
752,81,Wrelal Financial launches next-generation digital payments platform,Wrelal,Financial,Finance,buy,0.1477,0.8343
752,87,Zelvel Capital names new head of enterprise software division,Zelvel,Capital,Finance,buy,0.0189,0.9156
752,90,Ervan Capital secures $120M contract with a leading cloud platform,Ervan,Capital,Finance,buy,0.9359,0.9477
752,93,Ervan Capital secures $400M contract with a national infrastructure agency,Ervan,Capital,Finance,buy,0.931,0.9434
753,55,Yorvov Pharmaceuticals secures $120M contract with a leading cloud platform,Yorvov,Pharmaceuticals,Healthcare,buy,0.9384,0.9499
753,59,"Zrovum Biopharma reports record quarterly revenue, up 5% year-over-year",Zrovum,Biopharma,Healthcare,buy,0.9373,0.9569
753,59,Yorvov Pharmaceuticals announces breakthrough in digital payments,Yorvov,Pharmaceuticals,Healthcare,buy,0.5956,0.6095
753,64,Brevep Systems Chief Strategy Officer addresses investor concerns in open letter,Brevep,Systems,Technology,sell,-0.1,0.8053
753,68,Brevep Systems warns of supply chain disruptions affecting Central Europe operations,Brevep,Systems,Technology,sell,-0.9328,0.9475
753,68,"Brevep Systems reports strong demand in Middle East, raises outlook",Brevep,Systems,Technology,buy,0.9353,0.9529
753,82,Zrovum Biopharma loses key contract in Central Europe to competitor,Zrovum,Biopharma,Healthcare,sell,-0.9266,0.9521
753,84,Zrovum Biopharma announces breakthrough in automated logistics,Zrovum,Biopharma,Healthcare,buy,0.6328,0.6469
754,55,Myrnep Technologies faces regulatory review of precision manufacturing practices,Myrnep,Technologies,Technology,sell,-0.5281,0.5578
754,55,Brevon Microchips names new head of digital payments division,Brevon,Microchips,Technology,buy,0.0169,0.9026
754,55,Myrnep Technologies warns of supply chain disruptions affecting Middle East operations,Myrnep,Technologies,Technology,sell,-0.9325,0.9511
754,57,Brevon Microchips secures $400M contract with a national infrastructure agency,Brevon,Microchips,Technology,buy,0.9318,0.9432
754,72,Brevep Systems secures $800M contract with a major logistics provider,Brevep,Systems,Technology,buy,0.9356,0.9493
755,51,Relvos Biosciences sees mixed results in automated logistics pilot program,Relvos,Biosciences,Healthcare,sell,-0.9003,0.9372
755,61,Jovor Networks explores strategic alternatives for enterprise software unit,Jovor,Networks,Technology,buy,0.1722,0.8106
755,62,Grevel Diagnostics secures $500M contract with a global retailer,Grevel,Diagnostics,Healthcare,buy,0.9341,0.9473
755,63,Jovor Networks wins industry award for excellence in process automation,Jovor,Networks,Technology,buy,0.9093,0.9208
755,63,Jovor Networks delays product launch in precision manufacturing segment,Jovor,Networks,Technology,sell,-0.8735,0.888
755,68,Grevel Diagnostics withdraws from Central Europe market citing unfavorable conditions,Grevel,Diagnostics,Healthcare,sell,-0.9593,0.9677
755,70,Frelis Genomics CTO addresses investor concerns in open letter,Frelis,Genomics,Healthcare,sell,-0.0463,0.8549
755,73,Frelis Genomics wins industry award for excellence in supply chain optimization,Frelis,Genomics,Healthcare,buy,0.9156,0.9269
755,76,Grevel Diagnostics names new head of wireless connectivity division,Grevel,Diagnostics,Healthcare,buy,0.0095,0.8934
755,86,Jovor Networks launches next-generation renewable storage platform,Jovor,Networks,Technology,buy,0.1808,0.8015
756,50,Ervan Capital names new head of digital payments division,Ervan,Capital,Finance,buy,0.0194,0.9204
756,53,Holtum Asset Group signs multi-year partnership with a global retailer,Holtum,Asset Group,Finance,buy,0.9198,0.9305
756,58,Ervan Capital delays product launch in renewable storage segment,Ervan,Capital,Finance,sell,-0.8987,0.9103
756,67,Ervan Capital CEO addresses investor concerns in open letter,Ervan,Capital,Finance,sell,-0.0937,0.8216
756,76,Talvix Holdings secures $180M contract with a top-tier research institute,Talvix,Holdings,Finance,buy,0.9266,0.9374
756,82,Krevan Investments opens new office in Middle East,Krevan,Investments,Finance,buy,0.1897,0.7867
756,83,Talvix Holdings sees 5% drop in new customer orders this quarter,Talvix,Holdings,Finance,sell,-0.9672,0.9756
757,64,Jorvyl Securities misses quarterly revenue estimates by 20%,Jorvyl,Securities,Finance,sell,-0.9502,0.9631
757,67,Jorvyl Securities sees 3% margin improvement in latest quarter,Jorvyl,Securities,Finance,buy,0.9319,0.9547
757,70,Zrovov Advisors delays product launch in precision manufacturing segment,Zrovov,Advisors,Finance,sell,-0.9167,0.9277
757,71,Jorvyl Securities loses key contract in Southeast Asia to competitor,Jorvyl,Securities,Finance,sell,-0.9411,0.9616
757,75,Jorvyl Securities enters joint venture with a multinational manufacturer,Jorvyl,Securities,Finance,buy,0.7178,0.7261
757,80,Halven Investments secures $75M contract with a multinational manufacturer,Halven,Investments,Finance,buy,0.9258,0.9372
757,82,Zrovov Advisors to present at Emerging Markets Forum,Zrovov,Advisors,Finance,buy,0.0231,0.9373
757,83,Zrovov Advisors secures $500M contract with a national infrastructure agency,Zrovov,Advisors,Finance,buy,0.9274,0.9373
757,89,Jorvyl Securities completes planned facility upgrade in Asia Pacific,Jorvyl,Securities,Finance,buy,0.8879,0.9009
757,94,Jorvyl Securities reports 15% increase in customer acquisition,Jorvyl,Securities,Finance,buy,0.9355,0.9512
